transaction_id,date,timestamp,company_name,ticker_symbol,sector,country,currency,transaction_type,price_per_share,volume,transaction_value,market_cap_msek,pe_ratio,earnings_msek,revenue_msek,debt_to_equity,return_on_equity,dividend_yield,beta,sharpe_ratio,daily_return,spread_pct,portfolio_type,risk_rating,analyst_rating,esg_score,credit_rating,var_95,liquidity_score,quarter,fiscal_year
TXN101560,2021-08-12,2021-08-12 14:48:48,Alfa Laval,ALFA,Industrials,Sweden,SEK,DIVIDEND,142428.53,4662,664001824.46,183254.37,12.16,15075.83,208850.45,1.808,0.0691,0.052,0.967,-0.234,-0.023149,0.0146,FIXED_INCOME,MEDIUM,STRONG_BUY,70.8,BBB+,22797056.27,8.6,Q3,2021
TXN101565,2021-08-13,2021-08-13 16:05:48,Spotify,SPOT,Technology,Sweden,SEK,BUY,217079.63,1046,227065292.41,328264.08,31.02,10583.68,47497.0,1.412,0.2618,0.0224,1.299,2.431,0.004662,0.017,MIXED,LOW,SELL,73.4,AA-,5184593.58,5.0,Q3,2021
TXN101566,2021-08-13,2021-08-13 11:46:32,Investor AB,INVE,Financials,Sweden,SEK,SELL,540673.68,2071,1119735187.77,737736.92,10.86,67935.5,285572.24,2.303,0.063,0.0462,0.754,0.146,0.001599,0.0108,FIXED_INCOME,MEDIUM,BUY,74.8,BBB+,18268123.77,9.3,Q3,2021
TXN101567,2021-08-13,2021-08-13 13:49:07,Swedbank,SWED,Financials,Sweden,SEK,SELL,159258.58,249,39655386.2,222591.53,14.89,14946.0,130286.12,0.542,0.2494,0.0147,1.184,0.975,0.041019,0.0091,FIXED_INCOME,VERY_HIGH,HOLD,42.4,AA,313970.94,4.6,Q3,2021
TXN101568,2021-08-14,2021-08-14 15:12:30,ABB Ltd,ABB,Industrials,Switzerland,CHF,SELL,442924.5,1318,583774495.63,609436.48,19.71,30923.3,167750.51,1.684,0.309,0.0131,1.455,-0.197,-0.00374,0.0187,FIXED_INCOME,MEDIUM,SELL,62.8,BBB+,5031256.72,8.8,Q3,2021
TXN101569,2021-08-14,2021-08-14 11:12:54,Nordea Bank,NORD,Financials,Finland,EUR,RIGHTS_ISSUE,240128.75,11977,2876022093.29,401276.58,15.53,25833.7,416426.3,0.942,0.1696,0.0497,1.133,2.278,-0.014757,0.0119,VALUE,MEDIUM,STRONG_BUY,53.5,A,46795427.5,8.3,Q3,2021
TXN101570,2021-08-14,2021-08-14 12:07:08,Boliden,BOLI,Materials,Sweden,SEK,BUY,161893.06,1620,262266752.39,142615.7,9.81,14537.25,102181.1,2.387,0.2905,0.0123,1.087,2.283,0.00472,0.0029,FIXED_INCOME,MEDIUM,HOLD,69.4,A-,3445454.96,6.5,Q3,2021
TXN101571,2021-08-14,2021-08-14 13:12:59,Hexagon AB,HEXA,Technology,Sweden,SEK,SELL,149318.5,6847,1022383776.17,244351.32,39.39,6203.59,36644.67,1.594,0.0545,0.0075,0.855,1.534,0.039296,0.0076,EQUITY,HIGH,HOLD,84.0,A+,6334361.87,9.4,Q3,2021
TXN101572,2021-08-14,2021-08-14 09:39:12,SEB,SEB,Financials,Sweden,SEK,DIVIDEND,154315.89,16507,2547292471.7,284772.1,10.12,28126.0,149286.64,0.763,0.3331,0.0221,1.497,0.536,0.004454,0.0175,GROWTH,HIGH,BUY,74.5,A+,68127316.74,7.3,Q3,2021
TXN101578,2021-08-15,2021-08-15 09:00:03,Ericsson,ERIC,Technology,Sweden,SEK,BUY,213103.57,9999,2130822600.04,319766.67,55.87,5723.56,73476.88,0.492,0.1412,0.0097,0.666,1.535,-0.037754,0.0075,FIXED_INCOME,HIGH,BUY,50.7,BBB-,70807432.5,8.2,Q3,2021
TXN101577,2021-08-15,2021-08-15 12:20:57,Telia Company,TELI,Communication Services,Sweden,SEK,DIVIDEND,87862.03,8040,706410753.96,105311.24,28.98,3633.64,17223.59,2.353,0.3496,0.026,0.841,1.18,-0.022986,0.0084,GROWTH,LOW,HOLD,52.9,BBB-,26999533.75,4.3,Q3,2021
TXN101576,2021-08-15,2021-08-15 13:23:17,Spotify,SPOT,Technology,Sweden,SEK,DIVIDEND,503552.07,8879,4471038849.11,364079.55,46.44,7839.42,54988.38,0.789,0.2268,0.043,1.056,1.015,0.017395,0.018,EQUITY,MEDIUM,HOLD,63.8,A-,149871116.54,7.9,Q3,2021
TXN101573,2021-08-15,2021-08-15 15:26:33,H&M,H&M,Consumer Discretionary,Sweden,SEK,BUY,79640.92,10748,855980577.66,147403.34,18.03,8173.33,33245.75,2.272,0.3181,0.0473,1.538,1.465,0.033744,0.0115,EQUITY,HIGH,SELL,59.1,BB+,35540164.36,5.6,Q3,2021
TXN101574,2021-08-15,2021-08-15 12:21:27,Spotify,SPOT,Technology,Sweden,SEK,BUY,504835.49,12933,6529037454.2,343116.36,50.2,6834.52,39069.76,1.383,0.14,0.0386,1.863,-0.479,-0.021385,0.0161,FIXED_INCOME,HIGH,STRONG_SELL,40.5,A,285191332.73,6.3,Q3,2021
TXN101575,2021-08-15,2021-08-15 15:41:03,Alfa Laval,ALFA,Industrials,Sweden,SEK,SELL,88140.67,8649,762328671.77,158501.14,14.57,10875.77,92876.43,2.031,0.1047,0.0208,0.597,1.171,-0.003633,0.004,EQUITY,MEDIUM,BUY,93.0,BBB+,4096488.2,8.6,Q3,2021
TXN101579,2021-08-16,2021-08-16 13:30:17,IKEA Holding,IKEA,Consumer Discretionary,Netherlands,EUR,SELL,98596.41,5402,532617795.24,98714.03,34.56,2856.41,11630.06,0.935,0.1556,0.036,1.219,0.139,-0.004743,0.0137,FIXED_INCOME,MEDIUM,HOLD,63.1,BBB+,5257072.95,4.3,Q3,2021
TXN101580,2021-08-17,2021-08-17 15:11:16,SSAB,SSAB,Materials,Sweden,SEK,BUY,84997.77,3165,269017946.97,61845.98,8.76,7061.05,36723.48,1.045,0.0781,0.0492,1.525,0.857,0.010877,0.0131,EQUITY,HIGH,BUY,58.6,BBB+,5587927.88,8.8,Q3,2021
TXN101581,2021-08-17,2021-08-17 14:19:07,Alfa Laval,ALFA,Industrials,Sweden,SEK,BUY,119569.86,7758,927622970.91,191316.48,22.79,8394.62,34918.81,1.353,0.2315,0.0366,1.672,1.969,0.022223,0.0018,MIXED,HIGH,HOLD,58.7,BBB,30779098.71,8.3,Q3,2021
TXN101582,2021-08-17,2021-08-17 11:21:23,Nordea Bank,NORD,Financials,Finland,EUR,DIVIDEND,310612.55,28210,8762379971.35,424924.18,8.19,51902.86,266473.04,1.978,0.2669,0.0459,1.146,2.481,0.022521,0.0072,EQUITY,VERY_HIGH,SELL,46.3,A-,402003140.66,7.0,Q3,2021
TXN101586,2021-08-19,2021-08-19 16:59:06,Atlas Copco,ATLA,Industrials,Sweden,SEK,SELL,401686.94,1902,764008559.08,637837.34,17.08,37334.4,664765.71,2.301,0.0721,0.042,1.595,2.031,0.000233,0.0157,FIXED_INCOME,HIGH,BUY,78.7,A+,13089.94,4.0,Q3,2021
TXN101585,2021-08-19,2021-08-19 10:02:37,Nordea Bank,NORD,Financials,Finland,EUR,DIVIDEND,302393.61,5081,1536461945.7,360808.73,12.42,29043.17,130354.31,1.001,0.2405,0.0128,0.879,1.445,-0.027523,0.0147,FIXED_INCOME,VERY_HIGH,BUY,74.9,BBB+,32586912.29,5.1,Q3,2021
TXN101583,2021-08-19,2021-08-19 14:15:41,Telia Company,TELI,Communication Services,Sweden,SEK,SELL,91397.64,1101,100628800.04,117772.1,21.48,5483.61,39989.11,0.334,0.3147,0.019,1.464,1.322,0.016309,0.016,VALUE,MEDIUM,HOLD,58.1,A+,2269842.24,6.0,Q3,2021
TXN101584,2021-08-19,2021-08-19 15:05:56,ABB Ltd,ABB,Industrials,Switzerland,CHF,RIGHTS_ISSUE,448800.9,11344,5091197393.21,438966.67,20.77,21136.61,230961.5,1.371,0.1419,0.0559,0.842,0.76,0.014754,0.0096,FIXED_INCOME,MEDIUM,BUY,70.7,BBB+,112948600.39,5.9,Q3,2021
TXN101587,2021-08-20,2021-08-20 14:19:46,H&M,H&M,Consumer Discretionary,Sweden,SEK,BUY,226889.45,2374,538635547.83,253556.09,23.58,10751.76,58875.68,1.183,0.3339,0.0157,1.441,1.334,-0.023675,0.0083,VALUE,LOW,HOLD,41.6,A-,5168288.35,3.9,Q3,2021
TXN101588,2021-08-20,2021-08-20 11:02:08,Alfa Laval,ALFA,Industrials,Sweden,SEK,SELL,109883.24,5902,648530876.0,186455.74,21.19,8801.08,36942.69,0.4,0.0854,0.0031,1.298,1.368,-0.001173,0.0014,FIXED_INCOME,VERY_HIGH,BUY,90.6,A,11906861.88,6.9,Q3,2021
TXN101589,2021-08-20,2021-08-20 13:57:56,Atlas Copco,ATLA,Industrials,Sweden,SEK,BUY,297745.35,3968,1181453541.43,553612.34,16.16,34248.11,197870.11,2.435,0.2174,0.032,0.553,2.02,-0.008623,0.0199,GROWTH,LOW,HOLD,49.8,A+,26469351.44,3.6,Q3,2021
TXN101590,2021-08-20,2021-08-20 14:28:40,Electrolux,ELEC,Consumer Discretionary,Sweden,SEK,SELL,23544.64,8189,192807056.53,42570.61,33.38,1275.16,5394.68,0.448,0.2175,0.0058,1.358,1.945,0.034878,0.0149,MIXED,MEDIUM,HOLD,80.3,BBB,1820889.14,5.0,Q3,2021
TXN101591,2021-08-21,2021-08-21 10:30:26,Nordea Bank,NORD,Financials,Finland,EUR,BUY,411063.24,12668,5207349150.67,546907.72,8.01,68293.92,671843.6,2.341,0.137,0.0263,0.78,-0.084,0.022694,0.0117,GROWTH,MEDIUM,BUY,53.2,BBB-,94512820.66,6.7,Q3,2021
TXN101592,2021-08-21,2021-08-21 09:10:38,SKF,SKF,Industrials,Sweden,SEK,SELL,53074.58,161,8545007.33,67847.43,19.33,3509.81,35876.29,0.485,0.3313,0.0481,0.534,1.965,-0.01517,0.004,VALUE,HIGH,BUY,61.3,A,94594.04,10.0,Q3,2021
TXN101593,2021-08-22,2021-08-22 13:02:36,ABB Ltd,ABB,Industrials,Switzerland,CHF,BUY,853715.9,4617,3941606322.64,428809.41,17.31,24768.11,331143.98,1.954,0.1493,0.0451,1.058,2.466,0.007406,0.0026,FIXED_INCOME,VERY_HIGH,HOLD,65.1,BBB-,82666704.96,7.8,Q3,2021
TXN101594,2021-08-23,2021-08-23 15:31:43,Ericsson,ERIC,Technology,Sweden,SEK,DIVIDEND,318585.25,1101,350762364.16,264313.2,52.77,5008.59,21447.76,1.032,0.0629,0.0217,1.507,0.14,0.025708,0.0093,FIXED_INCOME,MEDIUM,HOLD,41.2,AA,4344797.48,8.0,Q3,2021
TXN101595,2021-08-23,2021-08-23 10:10:28,Electrolux,ELEC,Consumer Discretionary,Sweden,SEK,BUY,70750.99,1850,130889334.74,45695.02,21.97,2080.01,17362.62,0.502,0.2281,0.0349,1.7,0.104,0.017715,0.0134,VALUE,MEDIUM,STRONG_SELL,80.9,A,2047004.2,4.8,Q3,2021
TXN101596,2021-08-23,2021-08-23 15:25:38,SKF,SKF,Industrials,Sweden,SEK,SPLIT,113396.94,14354,1627699701.2,90622.74,16.44,5512.63,24889.97,2.474,0.153,0.0423,1.486,0.083,0.022558,0.0037,GROWTH,MEDIUM,HOLD,33.5,A,30359853.0,3.4,Q3,2021
TXN101597,2021-08-24,2021-08-24 11:00:10,ABB Ltd,ABB,Industrials,Switzerland,CHF,SELL,336364.94,254,85436694.7,611498.57,21.67,28218.74,120970.13,1.921,0.3308,0.0116,1.25,2.482,0.008963,0.0042,FIXED_INCOME,HIGH,HOLD,31.7,A+,1919973.62,9.4,Q3,2021
TXN101598,2021-08-24,2021-08-24 09:56:59,Boliden,BOLI,Materials,Sweden,SEK,BUY,131780.89,11096,1462240726.14,122339.36,19.24,6358.75,44594.04,0.67,0.0954,0.0596,1.001,-0.02,0.000998,0.0169,FIXED_INCOME,MEDIUM,HOLD,51.0,BB,41233737.59,3.6,Q3,2021
TXN101599,2021-08-25,2021-08-25 13:19:54,SKF,SKF,Industrials,Sweden,SEK,BUY,122912.04,3699,454651622.94,87123.78,17.05,5108.41,45381.53,0.417,0.2254,0.0596,1.339,1.136,0.011638,0.0075,GROWTH,VERY_HIGH,SELL,65.3,A-,14266861.6,8.5,Q3,2021
TXN101600,2021-08-26,2021-08-26 13:35:07,Sandvik,SAND,Industrials,Sweden,SEK,SELL,469944.28,2855,1341690932.3,296907.24,24.27,12234.6,191128.5,1.295,0.3259,0.0293,0.595,0.188,0.007064,0.0087,MIXED,MEDIUM,SELL,68.2,A+,17441709.85,7.3,Q3,2021
TXN101606,2021-08-27,2021-08-27 11:26:57,Electrolux,ELEC,Consumer Discretionary,Sweden,SEK,DIVIDEND,17766.31,2280,40507195.94,35032.64,25.93,1351.27,16222.14,0.812,0.0902,0.0246,1.386,0.352,-0.010053,0.0085,MIXED,LOW,SELL,89.6,BBB+,359881.18,3.3,Q3,2021
TXN101607,2021-08-27,2021-08-27 14:03:40,SSAB,SSAB,Materials,Sweden,SEK,BUY,57296.63,792,45378930.46,53371.88,13.81,3863.53,17757.8,0.924,0.163,0.0198,0.513,2.366,-0.019841,0.0029,MIXED,MEDIUM,SELL,58.7,AA+,1202060.83,7.9,Q3,2021
TXN101605,2021-08-27,2021-08-27 14:20:05,Telia Company,TELI,Communication Services,Sweden,SEK,DIVIDEND,83032.14,22575,1874450619.39,164607.64,21.39,7695.46,106396.16,2.03,0.2193,0.0478,0.732,1.115,-0.014876,0.0169,VALUE,HIGH,BUY,41.0,A+,45718484.82,9.2,Q3,2021
TXN101602,2021-08-27,2021-08-27 11:56:17,Spotify,SPOT,Technology,Sweden,SEK,DIVIDEND,561287.83,11332,6360513640.54,365638.2,31.89,11465.81,132953.54,0.402,0.3064,0.0347,0.888,2.046,-0.015265,0.007,EQUITY,HIGH,HOLD,84.9,BBB-,161056091.87,5.0,Q3,2021
TXN101603,2021-08-27,2021-08-27 09:41:15,SEB,SEB,Financials,Sweden,SEK,SPLIT,131270.14,22142,2906583358.64,249624.6,11.29,22101.16,185101.98,1.156,0.1635,0.034,0.618,2.415,0.020312,0.0019,MIXED,HIGH,BUY,36.5,A,64899427.1,6.0,Q3,2021
TXN101601,2021-08-27,2021-08-27 09:34:15,Swedbank,SWED,Financials,Sweden,SEK,BUY,175802.75,4143,728350781.43,278342.94,8.12,34259.35,289183.37,2.429,0.2166,0.056,1.513,-0.415,0.033899,0.0164,FIXED_INCOME,LOW,HOLD,78.9,A+,12126187.85,8.8,Q3,2021
TXN101604,2021-08-27,2021-08-27 10:00:41,Atlas Copco,ATLA,Industrials,Sweden,SEK,SELL,470534.62,6997,3292330731.28,644742.47,21.04,30647.96,355764.36,2.346,0.2087,0.0166,1.903,1.376,0.002069,0.014,VALUE,LOW,SELL,85.9,A,83563717.92,9.9,Q3,2021
TXN101608,2021-08-28,2021-08-28 12:46:17,Volvo AB,VOLV,Industrials,Sweden,SEK,BUY,476803.01,4800,2288654441.9,547808.63,23.8,23017.91,174495.15,1.382,0.2586,0.0312,0.784,0.451,-0.005653,0.0052,MIXED,LOW,HOLD,88.0,BBB+,62819956.03,3.7,Q3,2021
TXN101609,2021-08-28,2021-08-28 09:34:42,Swedbank,SWED,Financials,Sweden,SEK,DIVIDEND,272046.06,4311,1172790552.56,236452.6,14.19,16668.65,101994.42,2.036,0.1461,0.0425,1.987,0.67,0.036749,0.0051,MIXED,VERY_HIGH,STRONG_BUY,61.4,A,9686619.23,3.5,Q3,2021
TXN101610,2021-08-28,2021-08-28 15:41:16,Boliden,BOLI,Materials,Sweden,SEK,BUY,73313.15,1740,127564879.57,117965.77,14.29,8253.82,50823.9,1.583,0.2146,0.0147,1.647,-0.237,-0.042922,0.0199,EQUITY,MEDIUM,BUY,53.2,BBB+,2677387.19,9.2,Q3,2021
TXN101611,2021-08-28,2021-08-28 12:52:28,SSAB,SSAB,Materials,Sweden,SEK,DIVIDEND,130806.55,13773,1801598681.73,88975.44,13.96,6374.73,30138.26,0.316,0.3155,0.0352,1.773,-0.469,0.035967,0.0129,VALUE,MEDIUM,HOLD,40.6,A-,44326487.84,8.2,Q3,2021
TXN101612,2021-08-28,2021-08-28 13:13:37,Sandvik,SAND,Industrials,Sweden,SEK,SELL,181082.67,1169,211685644.63,192465.09,18.7,10289.55,59296.88,0.879,0.3359,0.0312,0.774,-0.177,-0.020518,0.0124,MIXED,LOW,HOLD,91.9,BB,4846060.72,9.2,Q3,2021
TXN101613,2021-08-28,2021-08-28 16:14:46,Hexagon AB,HEXA,Technology,Sweden,SEK,SELL,381813.62,21685,8279628420.51,319836.01,40.57,7882.94,45323.46,2.157,0.1196,0.0288,1.471,0.837,-0.007885,0.0052,FIXED_INCOME,MEDIUM,HOLD,63.4,A+,111576444.89,3.0,Q3,2021
TXN101614,2021-08-29,2021-08-29 11:57:30,Investor AB,INVE,Financials,Sweden,SEK,BUY,358537.5,8215,2945385533.19,622354.5,11.87,52409.68,228128.25,0.294,0.063,0.0532,0.69,-0.494,0.01888,0.0021,MIXED,MEDIUM,HOLD,82.9,AA-,59392568.91,5.7,Q3,2021
TXN101615,2021-08-30,2021-08-30 11:29:11,H&M,H&M,Consumer Discretionary,Sweden,SEK,SELL,127456.88,5978,761937220.8,197881.6,25.96,7623.16,40199.62,1.671,0.2829,0.0144,1.143,-0.045,0.024076,0.0136,GROWTH,HIGH,BUY,53.9,BB+,23532407.12,8.3,Q3,2021
TXN101616,2021-08-31,2021-08-31 16:46:11,Swedbank,SWED,Financials,Sweden,SEK,SELL,97605.77,627,61198815.23,180226.42,12.38,14558.71,119238.85,1.189,0.1471,0.0392,1.899,-0.122,0.001174,0.0015,FIXED_INCOME,MEDIUM,SELL,36.9,BBB+,1799489.7,3.9,Q3,2021
TXN101617,2021-09-01,2021-09-01 13:10:56,Spotify,SPOT,Technology,Sweden,SEK,DIVIDEND,285479.16,4721,1347747123.59,365611.7,54.5,6708.84,94295.37,0.656,0.2999,0.0433,1.709,2.469,0.016643,0.0074,EQUITY,MEDIUM,HOLD,80.1,AA,42309697.65,3.6,Q3,2021
TXN101618,2021-09-01,2021-09-01 12:04:09,Swedbank,SWED,Financials,Sweden,SEK,BUY,174894.01,4544,794718375.83,217792.49,9.59,22701.11,99147.43,2.114,0.3302,0.0525,1.605,0.055,-0.000516,0.004,GROWTH,HIGH,BUY,75.1,A-,7265583.03,8.2,Q3,2021
TXN101619,2021-09-01,2021-09-01 12:29:58,H&M,H&M,Consumer Discretionary,Sweden,SEK,BUY,368385.2,209,76992507.5,194548.55,15.9,12233.57,183494.63,0.376,0.2245,0.0538,1.333,1.311,-0.022676,0.02,GROWTH,HIGH,BUY,40.7,BBB+,1426757.32,8.1,Q3,2021
TXN101620,2021-09-01,2021-09-01 11:46:48,Hexagon AB,HEXA,Technology,Sweden,SEK,SELL,166303.42,2404,399793430.25,330126.13,35.67,9254.25,102414.37,2.088,0.1272,0.017,1.998,0.482,-0.02087,0.009,EQUITY,MEDIUM,SELL,75.5,AA+,4977993.7,5.6,Q3,2021
TXN101624,2021-09-03,2021-09-03 09:50:00,ABB Ltd,ABB,Industrials,Switzerland,CHF,DIVIDEND,643988.78,1345,866164912.32,573365.71,18.51,30976.46,299928.64,1.139,0.0605,0.0022,0.642,1.23,-0.005827,0.004,FIXED_INCOME,HIGH,SELL,36.9,BBB+,8646030.72,9.8,Q3,2021
TXN101625,2021-09-03,2021-09-03 14:54:45,Nordea Bank,NORD,Financials,Finland,EUR,BUY,300563.46,1879,564758744.17,408416.83,16.98,24054.66,264288.02,0.471,0.2608,0.0223,0.977,1.514,0.006348,0.0112,VALUE,HIGH,BUY,31.5,BBB,4525387.92,4.5,Q3,2021
TXN101626,2021-09-03,2021-09-03 11:30:48,H&M,H&M,Consumer Discretionary,Sweden,SEK,SELL,135432.36,198,26815606.5,186849.63,26.53,7042.8,44110.31,0.83,0.2582,0.0533,0.565,0.752,0.038981,0.004,FIXED_INCOME,LOW,STRONG_BUY,51.6,A,781047.21,8.7,Q3,2021
TXN101623,2021-09-03,2021-09-03 12:49:05,Ericsson,ERIC,Technology,Sweden,SEK,SELL,223403.84,5696,1272508269.91,327791.04,55.7,5885.24,27275.23,1.423,0.0705,0.034,1.033,1.12,0.034902,0.0046,FIXED_INCOME,HIGH,BUY,71.0,A,19278269.04,4.3,Q3,2021
TXN101621,2021-09-03,2021-09-03 10:24:24,Volvo AB,VOLV,Industrials,Sweden,SEK,SELL,328895.4,1007,331197667.87,496363.36,15.77,31475.42,183694.78,1.36,0.1152,0.016,0.756,-0.33,-0.024109,0.0024,VALUE,MEDIUM,STRONG_SELL,61.9,BBB,5197567.38,4.0,Q3,2021
TXN101622,2021-09-03,2021-09-03 09:48:53,Volvo AB,VOLV,Industrials,Sweden,SEK,BUY,703719.59,6747,4747996085.73,543837.42,12.93,42060.96,272379.76,0.245,0.2686,0.0293,1.188,0.089,0.018684,0.0113,EQUITY,LOW,HOLD,57.5,BBB+,34352581.31,5.9,Q3,2021
TXN101627,2021-09-04,2021-09-04 11:19:21,Boliden,BOLI,Materials,Sweden,SEK,BUY,82784.03,14583,1207239533.13,127739.73,17.95,7114.46,38810.42,0.889,0.2969,0.0445,1.557,-0.298,0.005516,0.0114,GROWTH,HIGH,SELL,49.8,BBB+,36040950.96,9.6,Q3,2021
TXN101628,2021-09-04,2021-09-04 12:03:34,Alfa Laval,ALFA,Industrials,Sweden,SEK,BUY,125172.85,461,57704684.46,211715.72,12.52,16916.22,73012.64,0.569,0.2592,0.0524,0.965,1.991,0.040096,0.0185,FIXED_INCOME,HIGH,HOLD,77.7,BB+,1101736.91,6.1,Q3,2021
TXN101629,2021-09-04,2021-09-04 10:01:52,ABB Ltd,ABB,Industrials,Switzerland,CHF,SELL,546506.65,3083,1684879988.74,528487.92,15.87,33300.93,261589.32,2.311,0.1604,0.055,1.135,2.064,-0.009494,0.0065,VALUE,MEDIUM,BUY,42.1,A,10008984.69,8.0,Q3,2021
TXN101630,2021-09-04,2021-09-04 13:06:32,Ericsson,ERIC,Technology,Sweden,SEK,BUY,232271.16,4986,1158103979.17,401358.57,38.2,10507.17,73720.13,0.577,0.1677,0.0436,0.826,0.046,0.011237,0.0108,EQUITY,VERY_HIGH,SELL,38.7,AA-,5252645.12,3.3,Q3,2021
TXN101634,2021-09-05,2021-09-05 16:10:07,Hexagon AB,HEXA,Technology,Sweden,SEK,SELL,247147.23,13966,3451658150.67,333014.02,54.21,6143.43,41761.35,2.428,0.3242,0.0331,1.167,-0.491,-0.017327,0.0161,EQUITY,MEDIUM,STRONG_SELL,81.1,A+,53912575.06,8.4,Q3,2021
TXN101633,2021-09-05,2021-09-05 12:58:56,Telia Company,TELI,Communication Services,Sweden,SEK,BUY,112909.55,1764,199172443.14,124027.82,16.36,7578.96,38183.93,0.553,0.1047,0.0527,1.559,2.126,-0.017535,0.0082,MIXED,LOW,BUY,36.0,A-,2996901.98,7.9,Q3,2021
TXN101631,2021-09-05,2021-09-05 09:58:14,Investor AB,INVE,Financials,Sweden,SEK,BUY,623935.08,6269,3911449013.84,665315.41,11.63,57223.08,380238.12,1.77,0.2013,0.0571,0.65,1.896,-0.020928,0.0157,FIXED_INCOME,VERY_HIGH,HOLD,78.8,A,108152628.96,6.7,Q3,2021
TXN101632,2021-09-05,2021-09-05 15:24:09,Volvo AB,VOLV,Industrials,Sweden,SEK,BUY,810255.92,4372,3542438868.75,518218.35,21.88,23688.5,111001.93,0.976,0.2905,0.0489,0.851,1.651,0.001017,0.0174,FIXED_INCOME,VERY_HIGH,STRONG_BUY,84.8,BBB-,117080494.96,8.4,Q3,2021
TXN101635,2021-09-06,2021-09-06 13:22:04,Sandvik,SAND,Industrials,Sweden,SEK,BUY,201227.38,12500,2515342247.35,295799.37,24.1,12271.39,81110.91,2.014,0.0587,0.0437,1.92,0.999,-0.019389,0.004,EQUITY,LOW,HOLD,62.3,A-,47243587.13,7.0,Q3,2021
TXN101636,2021-09-06,2021-09-06 10:23:59,SSAB,SSAB,Materials,Sweden,SEK,BUY,41213.49,3587,147832771.83,80783.87,11.86,6813.26,36861.75,1.941,0.1492,0.0099,1.254,0.57,-0.008241,0.0102,MIXED,HIGH,BUY,68.6,BBB,4766010.6,8.9,Q3,2021
TXN101637,2021-09-06,2021-09-06 11:11:27,H&M,H&M,Consumer Discretionary,Sweden,SEK,SPLIT,142378.96,3306,470704848.91,134542.7,31.37,4289.13,26854.47,2.08,0.2944,0.0052,1.411,0.949,0.007918,0.014,EQUITY,HIGH,BUY,49.5,A-,3304019.72,9.8,Q3,2021
TXN101638,2021-09-06,2021-09-06 11:43:27,SKF,SKF,Industrials,Sweden,SEK,BUY,96656.56,1320,127586664.05,113096.22,17.09,6618.39,48636.32,1.651,0.1722,0.0058,1.921,0.748,-0.00822,0.009,MIXED,LOW,BUY,70.6,BBB+,1938352.09,3.0,Q3,2021
TXN101639,2021-09-06,2021-09-06 13:22:56,SEB,SEB,Financials,Sweden,SEK,BUY,355169.76,12913,4586307143.92,402234.73,9.68,41552.28,194709.45,0.571,0.1478,0.0295,1.392,1.179,-0.023211,0.0119,MIXED,HIGH,HOLD,37.3,A+,88061174.5,8.1,Q3,2021
TXN101643,2021-09-07,2021-09-07 10:07:36,Essity,ESSI,Consumer Staples,Sweden,SEK,BUY,157035.07,1051,165043859.95,196426.27,23.75,8270.97,63175.44,1.332,0.2149,0.0144,1.067,0.377,-0.013853,0.0064,GROWTH,MEDIUM,HOLD,94.9,AA,1536213.52,8.9,Q3,2021
TXN101642,2021-09-07,2021-09-07 14:09:24,SEB,SEB,Financials,Sweden,SEK,BUY,174948.71,4195,733909833.54,297965.11,11.65,25571.19,433122.1,2.272,0.3361,0.0441,1.59,0.223,-0.021073,0.0161,FIXED_INCOME,HIGH,SELL,59.5,BBB,12661167.27,6.1,Q3,2021
TXN101640,2021-09-07,2021-09-07 16:42:23,Nordea Bank,NORD,Financials,Finland,EUR,BUY,474113.11,4242,2011187804.48,291126.86,9.26,31437.11,228020.34,0.574,0.2753,0.01,1.224,1.58,-0.015175,0.0103,MIXED,LOW,HOLD,90.4,A-,63634673.93,10.0,Q3,2021
TXN101641,2021-09-07,2021-09-07 09:55:59,ABB Ltd,ABB,Industrials,Switzerland,CHF,BUY,811740.1,1858,1508213098.11,559737.13,23.34,23981.92,350159.09,0.844,0.0897,0.056,1.14,2.23,0.026717,0.0083,EQUITY,MEDIUM,SELL,89.5,A+,46555053.83,4.9,Q3,2021
TXN101644,2021-09-08,2021-09-08 11:05:20,Investor AB,INVE,Financials,Sweden,SEK,BUY,746712.0,6289,4696071796.07,833865.75,12.01,69403.33,323263.74,0.775,0.092,0.019,1.013,0.692,-0.058333,0.0021,MIXED,LOW,STRONG_BUY,38.7,A-,66352820.61,4.6,Q3,2021
TXN101645,2021-09-08,2021-09-08 15:22:20,SEB,SEB,Financials,Sweden,SEK,BUY,570209.51,7132,4066734223.08,344021.14,14.34,23992.45,198603.22,0.239,0.1955,0.0124,1.472,1.249,-0.00014,0.0059,FIXED_INCOME,MEDIUM,SELL,72.4,AA-,120806576.68,8.8,Q3,2021
TXN101646,2021-09-08,2021-09-08 16:44:26,Alfa Laval,ALFA,Industrials,Sweden,SEK,SELL,80716.75,1845,148922410.92,143027.39,22.39,6389.4,34434.85,1.002,0.3129,0.0306,1.472,0.987,-0.008524,0.0045,GROWTH,LOW,SELL,73.9,AA,4615060.83,6.0,Q3,2021
TXN101647,2021-09-09,2021-09-09 11:51:41,SSAB,SSAB,Materials,Sweden,SEK,SELL,112828.69,6307,711610543.11,56625.92,15.55,3641.34,19721.16,1.32,0.1025,0.0061,0.97,0.896,0.002017,0.0075,MIXED,HIGH,HOLD,84.8,BBB,14198596.06,9.3,Q3,2021
